# moveID "Title" year "Genres" ImdbID Rating #Raters
40578 "Sword of the Beast (Kedamono no ken)" 1965 "Action|Drama" 200768 3 1
1629 "MatchMaker, The" 1997 "Comedy|Romance" 119632 3.33333 3
27595 "Jesus Christ Vampire Hunter" 2001 "Action|Comedy|Horror|Musical" 311361 0.5 1
1888 "Hope Floats" 1998 "Comedy|Drama|Romance" 119313 2.66667 3
1889 "Insomnia" 1997 "Drama|Mystery|Thriller" 119375 3.75 8
105755 "Counselor, The" 2013 "Crime|Drama|Thriller" 2193215 1.5 1
1891 "Ugly, The" 1997 "Horror|Thriller" 120401 2 1
1892 "Perfect Murder, A" 1998 "Thriller" 120787 3.28125 16
1893 "Beyond Silence (Jenseits der Stille)" 1996 "Drama" 116692 4.5 1
131724 "The Jinx: The Life and Deaths of Robert Durst" 2015 "Documentary" 4299972 5 1
1894 "Six Days Seven Nights" 1998 "Adventure|Comedy|Romance" 120828 2.84375 16
1895 "Can't Hardly Wait" 1998 "Comedy|Drama|Romance" 127723 3.33333 15
1897 "High Art" 1998 "Drama|Romance" 139362 3.5 2
1904 "Henry Fool" 1997 "Comedy|Drama" 122529 3.33333 3
8331 "Man Who Came to Dinner, The" 1942 "Comedy" 33874 4 1
1932 "Great Ziegfeld, The" 1936 "Drama|Musical" 27698 3.5 1
1936 "Mrs. Miniver" 1942 "Drama|War" 35093 4 3
8363 "Soul Plane" 2004 "Comedy" 367085 3.75 2
1678 "Joy Luck Club, The" 1993 "Drama|Romance" 107282 3.5 10
27644 "Remember Me (Ricordati di me)" 2003 "Comedy|Drama|Romance" 323807 3.5 1
1940 "Gentleman's Agreement" 1947 "Drama" 39416 4 1
1955 "Kramer vs. Kramer" 1979 "Drama" 79417 3.89286 14
8382 "Hello Again" 1987 "Comedy" 93175 2.5 1
1956 "Ordinary People" 1980 "Drama" 81283 4 12
164179 "Arrival" 2016 "Sci-Fi" 2543164 3.98077 26
8383 "Hope Springs" 2003 "Comedy|Romance" 314431 1 1
27664 "Brown Bunny, The" 2003 "Drama" 330099 3.25 2
1958 "Terms of Endearment" 1983 "Comedy|Drama" 86425 3.79545 22
8385 "Lover Come Back" 1961 "Comedy|Romance" 55100 3 1
1976 "Friday the 13th Part 3: 3D" 1982 "Horror" 83972 2.21429 7
8016 "Getaway, The" 1972 "Action|Crime|Drama|Thriller" 68638 4 2
46965 "Snakes on a Plane" 2006 "Action|Comedy|Horror|Thriller" 417148 2.64286 14
1991 "Child's Play" 1988 "Horror|Thriller" 94862 2.70833 12
131826 "Iliza Shlesinger: Freezing Hot" 2015 "Comedy" 4073952 3.75 2
1996 "Poltergeist III" 1988 "Horror|Thriller" 95889 1.875 4
27704 "Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka)" 2003 "Action|Drama|Thriller|War" 338763 5 1
147142 "Those Happy Days" 2006 "Children|Comedy" 478566 3 1
4329 "Rio Bravo" 1959 "Western" 53221 3.66667 3
4333 "Throw Momma from the Train" 1987 "Comedy|Crime" 94142 3.2 10
4334 "Yi Yi" 2000 "Drama" 244316 4.6 5
95218 "First Position" 2011 "Documentary" 2008513 3.5 1
4337 "Sand Pebbles, The" 1966 "Drama|Romance|War" 60934 3.5 2
4338 "Twelve O'Clock High" 1949 "Drama|War" 41996 4.5 1
4339 "Von Ryan's Express" 1965 "Action|Adventure|Drama|War" 59885 3.75 4
56274 "Margot at the Wedding" 2007 "Drama" 757361 3 1
4342 "Big Eden" 2000 "Drama|Romance" 212815 4.5 1
36477 "Baxter, The" 2005 "Comedy|Drama|Romance" 401244 4 1
4343 "Evolution" 2001 "Comedy|Sci-Fi" 251075 3.03704 27
82242 "Rare Exports: A Christmas Tale (Rare Exports)" 2010 "Action|Comedy" 1401143 4.25 2
4344 "Swordfish" 2001 "Action|Crime|Drama" 244244 3.10294 34
4345 "Anniversary Party, The" 2001 "Drama" 254099 4 3
4347 "Divided We Fall (Musíme si pomáhat)" 2000 "Comedy|Drama" 234288 3.83333 3
4349 "Catch-22" 1970 "Comedy|War" 65528 3.75 8
4350 "Forgotten Silver" 1996 "Comedy|Documentary" 116344 4.25 2
4351 "Point Break" 1991 "Action|Crime|Thriller" 102685 3.25 16
4353 "Uncommon Valor" 1983 "Action|War" 86508 3 1
134184 "Elections Day" 2007 "Comedy" 1198196 4.5 1
56286 "I'm Not There" 2007 "Drama" 368794 3.5 2
4354 "Unlawful Entry" 1992 "Crime|Thriller" 105699 2.5 1
4355 "Youngblood" 1986 "Action|Drama" 92272 2 2
4356 "Gentlemen Prefer Blondes" 1953 "Comedy|Musical|Romance" 45810 3.8 5
4357 "How to Marry a Millionaire" 1953 "Comedy|Drama|Romance" 45891 4.5 1
4359 "Seven Year Itch, The" 1955 "Comedy" 48605 3.375 8
4361 "Tootsie" 1982 "Comedy|Romance" 84805 3.42188 32
173145 "War for the Planet of the Apes" 2017 "Action|Adventure|Drama|Sci-Fi" 3450958 2.875 4
4366 "Atlantis: The Lost Empire" 2001 "Adventure|Animation|Children|Fantasy" 230011 3.34211 19
4367 "Lara Croft: Tomb Raider" 2001 "Action|Adventure" 146316 2.9 40
4368 "Dr. Dolittle 2" 2001 "Comedy" 240462 2.36364 11
4369 "Fast and the Furious, The" 2001 "Action|Crime|Thriller" 232500 3.06667 45
4370 "A.I. Artificial Intelligence" 2001 "Adventure|Drama|Sci-Fi" 212720 3.33929 56
4371 "Baby Boy" 2001 "Crime|Drama" 255819 0.5 1
4372 "Crazy/Beautiful" 2001 "Drama|Romance" 250224 3.4 5
4373 "Pootie Tang" 2001 "Comedy" 258038 3.16667 3
4374 "Let It Snow" 1999 "Comedy|Romance" 212517 4.5 1
127390 "Family Guy Presents: Blue Harvest" 2007 "Animation|Comedy" 888817 4 1
36509 "Cave, The" 2005 "Action|Adventure|Horror|Mystery|Sci-Fi|Thriller" 402901 2.66667 3
4378 "Sexy Beast" 2000 "Crime|Drama" 203119 3.71429 14
4380 "Princess and the Warrior, The (Krieger und die Kaiserin, Der)" 2000 "Drama|Romance" 203632 3.85714 7
4381 "Closet, The (Placard, Le)" 2001 "Comedy" 243493 3.375 4
3994 "Unbreakable" 2000 "Drama|Sci-Fi" 217869 3.47945 73
42943 "Revolution" 1985 "Adventure|Drama|War" 89913 2.5 1
147196 "The Girls" 1961 "Comedy|Romance" 134614 5 1
4383 "Crimson Rivers, The (Rivières pourpres, Les)" 2000 "Crime|Drama|Mystery|Thriller" 228786 3.5 5
36519 "Transporter 2" 2005 "Action|Crime|Thriller" 388482 3.21875 16
3997 "Dungeons & Dragons" 2000 "Action|Adventure|Comedy|Fantasy" 190374 1.83333 12
42946 "Project A ('A' gai waak)" 1983 "Action|Comedy" 85127 4 2
4386 "Cats & Dogs" 2001 "Children|Comedy" 239395 2.81818 11
4387 "Kiss of the Dragon" 2001 "Action" 271027 3.77778 9
4388 "Scary Movie 2" 2001 "Comedy" 257106 2.65385 26
69304 "Imagine That" 2009 "Comedy|Drama|Fantasy" 780567 4 1
4389 "Lost and Delirious" 2001 "Drama" 245238 3.625 4
4390 "Rape Me (Baise-moi)" 2000 "Crime|Drama|Thriller" 249380 3.5 2
36525 "Just Like Heaven" 2005 "Comedy|Fantasy|Romance" 425123 2.6875 8
4392 "Alice" 1990 "Comedy|Drama|Fantasy|Romance" 99012 3 3
36527 "Proof" 2005 "Drama" 377107 3.57143 7
4393 "Another Woman" 1988 "Drama" 94663 4.5 1
4394 "Beach Blanket Bingo" 1965 "Comedy|Musical" 58953 1.5 1
36529 "Lord of War" 2005 "Action|Crime|Drama|Thriller|War" 399295 3.71429 35
4395 "Big Deal on Madonna Street (I Soliti Ignoti)" 1958 "Comedy|Crime" 52216 4 1
4396 "Cannonball Run, The" 1981 "Action|Comedy" 82136 2.75 10
4397 "Cannonball Run II" 1984 "Action|Comedy" 87032 2.5 2
4399 "Diary of a Chambermaid (Journal d'une femme de chambre, Le)" 1964 "Comedy|Drama" 58249 3.75 2
4402 "Dr. Goldfoot and the Bikini Machine" 1965 "Comedy" 59124 5 1
36537 "Thumbsucker" 2005 "Comedy|Drama" 318761 3.33333 3
4403 "Fall of the House of Usher, The (House of Usher)" 1960 "Horror" 53925 3 2
56336 "Wrong Turn 2: Dead End" 2007 "Action|Horror|Thriller" 804555 3 2
4404 "Faust" 1926 "Drama|Fantasy|Horror" 16847 4 1
121253 "The Town that Dreaded Sundown" 2014 "Horror|Thriller" 2561546 3 1
4406 "Man Who Shot Liberty Valance, The" 1962 "Crime|Drama|Western" 56217 4.4 5
56339 "Orphanage, The (Orfanato, El)" 2007 "Drama|Horror|Mystery|Thriller" 464141 3.875 8
4407 "Salvador" 1986 "Drama|Thriller|War" 91886 4.5 1
88345 "Mike's New Car" 2002 "Animation|Comedy" 323250 4 1
49396 "Tenacious D in The Pick of Destiny" 2006 "Adventure|Comedy|Musical" 365830 3.44444 9
4408 "September" 1987 "Drama" 93940 3.5 1
4409 "Shadows and Fog" 1991 "Comedy|Drama|Mystery|Thriller" 105378 3.33333 3
4410 "Something Wild" 1986 "Comedy|Crime|Drama" 91983 4 1
4412 "Thing with Two Heads, The" 1972 "Comedy|Horror|Sci-Fi" 69372 0.75 2
4419 "All That Heaven Allows" 1955 "Drama|Romance" 47811 4.25 4
4420 "Barefoot Contessa, The" 1954 "Drama" 46754 3 1
134252 "That Munchhausen" 1979 "Comedy|Drama|Fantasy" 80037 4.5 1
4422 "Cries and Whispers (Viskningar och rop)" 1972 "Drama" 69467 4 2
4424 "Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il)" 1970 "Drama" 65777 3.66667 3
173205 "The Meyerowitz Stories" 2017 "Comedy" 5536736 4 1
95307 "Rock of Ages" 2012 "Comedy|Drama|Musical|IMAX" 1336608 2.75 4
4426 "Kiss Me Deadly" 1955 "Film-Noir" 48261 4 2
95309 "Seeking a Friend for the End of the World" 2012 "Comedy|Drama|Romance" 1307068 4.16667 3
4428 "Misfits, The" 1961 "Comedy|Drama|Romance|Western" 55184 3.25 2
4429 "Moby Dick" 1956 "Drama" 49513 4.5 2
95313 "Jack-Jack Attack" 2005 "Adventure|Animation|Children|Comedy" 455565 4.5 1
4432 "Sweet Smell of Success" 1957 "Drama|Film-Noir" 51036 4.125 4
4433 "Written on the Wind" 1956 "Drama" 49966 4.25 2
4434 "10th Victim, The (La decima vittima)" 1965 "Action|Comedy|Sci-Fi|Thriller" 59095 4 1
4436 "Obsession" 1976 "Mystery|Thriller" 74991 3 1
147250 "The Adventures of Sherlock Holmes and Doctor Watson" 1980 "(no genres listed)" 229922 5 1
4437 "Suspiria" 1977 "Horror" 76786 3.9375 8
4438 "Fist of Fury (Chinese Connection, The) (Jing wu men)" 1972 "Action|Drama|Romance|Thriller" 68767 3.83333 3
4439 "Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo)" 1981 "Drama" 82176 3.625 4
4440 "Big Boss, The (Fists of Fury) (Tang shan da xiong)" 1971 "Action|Thriller" 67824 3.75 2
4441 "Game of Death" 1978 "Action" 77594 4.16667 3
4442 "Last Dragon, The" 1985 "Action|Comedy|Drama" 89461 2.66667 3
4443 "Outland" 1981 "Action|Sci-Fi|Thriller" 82869 2.75 2
4444 "Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang)" 1972 "Action|Crime" 68935 4.16667 3
4445 "T-Rex: Back to the Cretaceous" 1998 "Adventure|Documentary|IMAX" 163862 4 1
4446 "Final Fantasy: The Spirits Within" 2001 "Adventure|Animation|Fantasy|Sci-Fi" 173840 3.35484 31
4448 "Score, The" 2001 "Action|Drama" 227445 3.55 20
4449 "Adanggaman" 2000 "Drama" 262210 2 1
4450 "Bully" 2001 "Crime|Drama|Thriller" 242193 3.64286 7
4451 "Jump Tomorrow" 2001 "Comedy|Drama|Romance" 273300 3.5 1
4452 "Made" 2001 "Comedy" 227005 2.66667 6
4453 "Michael Jordan to the Max" 2000 "Documentary|IMAX" 245280 3.5 1
4454 "More" 1998 "Animation|Drama|Sci-Fi|IMAX" 188913 5 1
4458 "Africa: The Serengeti" 1994 "Documentary|IMAX" 109049 4 1
4459 "Alaska: Spirit of the Wild" 1997 "Documentary|IMAX" 130445 4 1
4462 "18 Again!" 1988 "Comedy|Fantasy" 94593 1.5 2
4463 "1969" 1988 "Drama|War" 94594 2 1
4464 "Accidental Tourist, The" 1988 "Comedy|Drama|Romance" 94606 3.6 5
4465 "Accused, The" 1988 "Drama" 94608 3.7 5
4466 "Above the Law" 1988 "Action|Crime|Drama" 94602 2.5 2
4467 "Adventures of Baron Munchausen, The" 1988 "Adventure|Comedy|Fantasy" 96764 3.76923 13
4471 "Arthur 2: On the Rocks" 1988 "Comedy|Romance" 94678 1.5 3
147286 "The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra" 1983 "Crime|Mystery" 86333 5 1
4473 "Bat*21" 1988 "Drama|War" 94712 3 1
173253 "Vir Das: Abroad Understanding" 2017 "Comedy" 6822400 3.5 1
4474 "Beaches" 1988 "Comedy|Drama|Musical" 94715 2.9 5
160271 "Central Intelligence" 2016 "Action|Comedy" 1489889 3.625 4
4475 "Beast of War, The (Beast, The)" 1988 "Drama|War" 94716 4 1
173255 "Norm Macdonald: Hitler's Dog, Gossip & Trickery" 2017 "Comedy" 6878486 2.5 1
4476 "Big Business" 1988 "Comedy" 94739 2.33333 3
4477 "Big Top Pee-Wee" 1988 "Adventure|Children|Comedy" 94744 1.9375 8
4478 "Biloxi Blues" 1988 "Comedy|Drama" 94746 3.5 2
82378 "All Good Things" 2010 "Drama|Mystery|Thriller" 1175709 3.75 2
4480 "Blob, The" 1988 "Horror|Sci-Fi" 94761 2.83333 3
4482 "Bright Lights, Big City" 1988 "Drama" 94799 3.16667 3
4483 "Caddyshack II" 1988 "Comedy" 94824 1.5 3
4484 "Camille Claudel" 1988 "Drama" 94828 3.75 2
147300 "Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches" 1986 "Crime|Mystery" 91942 5 1
4487 "Cocktail" 1988 "Drama|Romance" 94889 2.95455 11
4488 "Colors" 1988 "Action|Crime|Drama" 94894 3.33333 3
4489 "Coming to America" 1988 "Comedy|Romance" 94898 3.45833 24
4490 "Couch Trip, The" 1988 "Comedy" 94910 2 1
4492 "Critters" 1986 "Comedy|Sci-Fi" 90887 3 3
121342 "Carry on Cruising" 1962 "Comedy|Romance" 55831 3.5 1
4495 "Crossing Delancey" 1988 "Comedy|Romance" 94921 5 1
134326 "The Taming of the Scoundrel" 1980 "Comedy" 80439 4.5 1
95377 "One Man Band" 2005 "Animation|Comedy|Musical" 479113 3.83333 3
4496 "D.O.A." 1988 "Film-Noir|Mystery|Thriller" 94933 3.5 1
4497 "Dead Heat" 1988 "Action|Comedy|Horror|Sci-Fi" 94961 3 1
4498 "Dead Pool, The" 1988 "Action|Crime|Thriller" 94963 3 6
4499 "Dirty Rotten Scoundrels" 1988 "Comedy" 95031 4.125 16
4500 "Drowning by Numbers" 1988 "Comedy|Drama" 92929 4 1
4502 "Ernest Saves Christmas" 1988 "Children|Comedy" 95107 1.625 4
134334 "Phir Hera Pheri" 2006 "Comedy" 419058 4.5 1
4504 "Feds" 1988 "Comedy" 95145 1.5 1
4505 "For Keeps" 1988 "Drama|Romance" 95169 3 1
4506 "Frantic" 1988 "Crime|Mystery|Thriller" 95174 3.16667 3
4508 "Gorillas in the Mist" 1988 "Drama" 95243 3.5 8
4509 "Great Outdoors, The" 1988 "Comedy" 95253 2.9 5
4516 "Johnny Be Good" 1988 "Comedy" 95409 3 2
147330 "Sherlock Holmes and Dr. Watson: Acquaintance" 1979 "Crime" 79902 5 1
4517 "Lady in White (a.k.a. The Mystery of the Lady in White)" 1988 "Horror|Mystery|Thriller" 95484 1.75 2
4518 "The Lair of the White Worm" 1988 "Comedy|Horror" 95488 3.75 4
4519 "Land Before Time, The" 1988 "Adventure|Animation|Children|Fantasy" 95489 3.33333 9
4520 "License to Drive" 1988 "Comedy" 95519 2.33333 3
69436 "Year One" 2009 "Adventure|Comedy" 1045778 2.78571 7
4521 "Little Nikita" 1988 "Drama" 95532 3 1
4522 "Masquerade" 1988 "Mystery|Romance|Thriller" 95599 1 1
4523 "Milagro Beanfield War" 1988 "Comedy|Drama|Fantasy" 95638 3.5 2
4524 "Moon Over Parador" 1988 "Comedy" 95654 3 1
4526 "My Stepmother Is an Alien" 1988 "Comedy|Romance|Sci-Fi" 95687 3.1 5
121374 "Bill Burr: Why Do I Do This?" 2008 "Comedy" 1254947 4.5 1
4527 "Night in the Life of Jimmy Reardon, A" 1988 "Comedy|Romance" 95736 2.5 2
4529 "Bagdad Cafe (Out of Rosenheim)" 1987 "Comedy|Drama" 95801 3.875 4
4531 "Red Heat" 1988 "Action" 95963 2.66667 3
4533 "Return of the Living Dead, The" 1985 "Comedy|Horror|Sci-Fi" 89907 3.75 4
4534 "Return to Snowy River (a.k.a. The Man From Snowy River II)" 1988 "Adventure|Drama|Western" 95993 2.5 2
4535 "Man from Snowy River, The" 1982 "Drama|Romance|Western" 84296 3.375 4
49524 "Nativity Story, The" 2006 "Drama" 762121 3.5 2
4537 "Running on Empty" 1988 "Drama" 96018 4.33333 3
4541 "Serpent and the Rainbow, The" 1988 "Horror" 96071 3.5 2
49530 "Blood Diamond" 2006 "Action|Adventure|Crime|Drama|Thriller|War" 450259 3.76415 53
4544 "Short Circuit 2" 1988 "Comedy|Sci-Fi" 96101 2.9 5
160341 "Bloodmoon" 1997 "Action|Thriller" 118745 2.5 1
4545 "Short Circuit" 1986 "Comedy|Sci-Fi" 91949 3.275 20
4546 "Vanishing, The (Spoorloos)" 1988 "Drama|Thriller" 96163 3.91667 6
4552 "Tetsuo, the Ironman (Tetsuo)" 1988 "Action|Horror|Sci-Fi|Thriller" 96251 3.5 3
4553 "They Live" 1988 "Action|Sci-Fi|Thriller" 96256 3.72222 9
4557 "Tucker: The Man and His Dream" 1988 "Drama" 96316 3 1
4558 "Twins" 1988 "Comedy" 96320 2.46429 14
4562 "Without a Clue" 1988 "Comedy|Mystery" 96454 4 1
147376 "Doctor Who: A Christmas Carol" 2010 "Sci-Fi" 1672218 4.75 2
134393 "Trainwreck" 2015 "Comedy|Romance" 3152624 3.2 10
82461 "Tron: Legacy" 2010 "Action|Adventure|Sci-Fi|IMAX" 1104001 3.23684 19
4563 "Young Einstein" 1988 "Comedy" 96486 1.83333 3
4564 "Always" 1989 "Drama|Fantasy|Romance" 96794 2.83333 6
147378 "Doctor Who: Planet of the Dead" 2009 "Adventure|Children|Drama|Sci-Fi" 1337072 3 4
4565 "American Ninja" 1985 "Action|Adventure" 88708 2.5 2
95449 "Magic Mike" 2012 "Drama|Romance" 1915581 2.7 5
4568 "Best of the Best" 1989 "Action" 96913 2.5 1
147384 "Doctor Who: The Runaway Bride" 2007 "Sci-Fi" 827573 4 4
4571 "Bill & Ted's Excellent Adventure" 1989 "Adventure|Comedy|Sci-Fi" 96928 3.7 45
173351 "Wow! A Talking Fish!" 1983 "Animation|Children|Comedy|Fantasy" 1352408 5 1
4572 "Black Rain" 1989 "Action|Crime|Drama" 96933 3 3
4573 "Blaze" 1989 "Comedy|Drama" 96943 2 1
36708 "Family Guy Presents Stewie Griffin: The Untold Story" 2005 "Adventure|Animation|Comedy" 385690 3.70833 12
4574 "Blind Fury" 1989 "Action|Thriller" 96945 3.25 2
4577 "Casualties of War" 1989 "Drama|War" 97027 3.83333 3
4578 "Chances Are" 1989 "Comedy|Romance" 97044 2.5 2
69495 "Breakfast with Scot" 2007 "Drama|Romance" 910847 3.5 1
4580 "Cyborg" 1989 "Action|Sci-Fi" 97138 0.5 2
4581 "Dad" 1989 "Drama" 97142 4 1
4583 "Disorganized Crime" 1989 "Action|Comedy" 97211 4 1
4584 "Dream a Little Dream" 1989 "Comedy|Drama|Romance" 97236 2 1
4585 "Dream Team, The" 1989 "Comedy" 97235 3.375 4
4587 "Earth Girls Are Easy" 1988 "Comedy|Musical|Sci-Fi" 97257 2.25 8
4589 "Eddie and the Cruisers" 1983 "Drama|Musical|Mystery" 85475 2 2
4591 "Erik the Viking" 1989 "Adventure|Comedy|Fantasy" 97289 3 5
4593 "Family Business" 1989 "Comedy" 97328 2.25 2
95475 "Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô)" 1991 "Action|Adventure|Animation" 1125254 4 2
4594 "Farewell to the King" 1989 "Action|War" 97334 3 1
4595 "Fat Man and Little Boy" 1989 "Drama" 97336 3.5 1
147410 "A Perfect Day" 2015 "Comedy|Drama" 3577624 5 1
4597 "Gleaming the Cube" 1989 "Action|Drama|Mystery" 97438 2 1
4599 "Great Balls of Fire!" 1989 "Drama" 97457 2.5 2
4602 "Harlem Nights" 1989 "Comedy|Crime|Romance" 97481 3 3
4603 "Her Alibi" 1989 "Comedy|Romance" 97500 2.5 1
4605 "How to Get Ahead in Advertising" 1989 "Comedy|Fantasy" 97531 3.625 4
4608 "Innocent Man, An" 1989 "Crime|Drama" 97579 2.25 2
4610 "January Man, The" 1989 "Comedy|Crime|Mystery|Thriller" 97613 2 1
4612 "Jesus of Montreal (Jésus de Montréal)" 1989 "Drama" 97635 4.5 1
4613 "K-9" 1989 "Action|Comedy|Crime" 97637 2 1
69529 "Home" 2009 "Documentary" 1014762 4.5 2
4614 "Kickboxer" 1989 "Action" 97659 2.5 1
4615 "Last Exit to Brooklyn" 1989 "Drama" 97714 4 1
95497 "Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin)" 1992 "Action|Adventure|Animation" 142241 3.75 2
4616 "Lean on Me" 1989 "Drama" 97722 3.5 6
4617 "Let It Ride" 1989 "Comedy" 97731 3.5 2
4619 "Little Monsters" 1989 "Comedy" 97758 2.25 2
4621 "Look Who's Talking" 1989 "Comedy|Romance" 97778 2.38889 18
121469 "Killer Movie" 2008 "Comedy|Horror|Mystery|Thriller" 988083 4.5 1
4622 "Loverboy" 1989 "Comedy" 97790 2.5 2
4623 "Major League" 1989 "Comedy" 97815 3.575 20
4624 "Meet the Feebles" 1989 "Animation|Comedy|Musical" 97858 3 3
4625 "Millennium" 1989 "Drama|Sci-Fi|Thriller" 97883 2 3
160422 "The Wooden Horse" 1950 "Drama|War" 43147 3 1
4626 "Miracle Mile" 1989 "Drama|Romance|Sci-Fi" 97889 3.5 2
4628 "New York Stories" 1989 "Comedy|Drama" 97965 3.125 4
95510 "Amazing Spider-Man, The" 2012 "Action|Adventure|Sci-Fi|IMAX" 948470 3.25 30
82527 "Barney's Version" 2010 "Drama" 1423894 4 1
4629 "Next of Kin" 1989 "Action|Crime|Thriller" 97967 1.75 2
4630 "No Holds Barred" 1989 "Action" 97987 1 1
4632 "Package, The" 1989 "Action|Thriller" 98051 3 2
4634 "Penn & Teller Get Killed" 1989 "Adventure|Comedy" 98073 4 2
4635 "Pink Cadillac" 1989 "Action|Comedy|Drama" 98097 1 1
82534 "Company Men, The" 2010 "Drama" 1172991 2.5 1
4636 "Punisher, The" 1989 "Action" 98141 2.33333 3
95519 "Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu)" 1993 "Action|Adventure|Animation|Fantasy" 142238 4 1
4638 "Jurassic Park III" 2001 "Action|Adventure|Sci-Fi|Thriller" 163025 2.84722 36
4639 "America's Sweethearts" 2001 "Comedy|Romance" 265029 2.58333 18
4640 "Brother" 2000 "Action|Crime|Thriller" 222851 3.75 4
4641 "Ghost World" 2001 "Comedy|Drama" 162346 3.5 34
160438 "Jason Bourne" 2016 "Action" 4196776 2.72222 9
4642 "Hedwig and the Angry Inch" 2000 "Comedy|Drama|Musical" 248845 4.18182 11
4643 "Planet of the Apes" 2001 "Action|Adventure|Drama|Sci-Fi" 133152 2.7449 49
160440 "The Maid's Room" 2014 "Thriller" 2263814 1.5 1
4644 "Bread and Tulips (Pane e tulipani)" 2000 "Comedy|Drama|Romance" 237539 3.66667 3
4645 "Cure" 1997 "Crime|Horror|Thriller" 123948 4.5 1
4646 "Greenfingers" 2000 "Comedy|Drama" 203540 1.5 1
4649 "Wet Hot American Summer" 2001 "Comedy" 243655 3.64286 7
4653 "Return of the Musketeers, The" 1989 "Adventure|Comedy" 98194 3 1
4654 "Road House" 1989 "Action|Drama" 98206 2.78571 7
4658 "Santa Sangre" 1989 "Drama|Horror|Mystery|Thriller" 98253 3.5 1
49647 "Charlotte's Web" 2006 "Children|Comedy|Drama|Fantasy" 413895 3.33333 3
4660 "Scenes from the Class Struggle in Beverly Hills" 1989 "Comedy" 98261 4 1
49649 "Eragon" 2006 "Action|Adventure|Fantasy" 449010 2.33333 12
4661 "Sea of Love" 1989 "Crime|Drama|Thriller" 98273 3 2
95543 "Ice Age 4: Continental Drift" 2012 "Adventure|Animation|Comedy" 1667889 2.91667 6
4662 "See No Evil, Hear No Evil" 1989 "Comedy|Crime" 98282 3.16667 3
49651 "Rocky Balboa" 2006 "Action|Drama" 479143 3.32143 14
4663 "She's Out of Control" 1989 "Comedy" 98308 2.83333 3
4666 "Skin Deep" 1989 "Comedy" 98343 3 1
4670 "Stepfather, The" 1987 "Horror|Thriller" 94035 2.5 1
4671 "Sweetie" 1989 "Drama" 98725 3.5 1
4672 "Tall Guy, The" 1989 "Comedy|Romance" 98436 2.75 2
4673 "Tango & Cash" 1989 "Action|Comedy|Crime|Thriller" 98439 1.66667 3
56607 "Kite Runner, The" 2007 "Drama" 419887 3.33333 3
4675 "Three Fugitives" 1989 "Action|Comedy" 98471 1 1
108540 "Ernest & Célestine (Ernest et Célestine)" 2012 "Adventure|Animation|Children|Comedy|Drama|Romance" 1816518 4.5 1
4676 "Troop Beverly Hills" 1989 "Comedy" 98519 1.91667 6
95558 "Beasts of the Southern Wild" 2012 "Drama|Fantasy" 2125435 3.35714 7
4677 "Turner & Hooch" 1989 "Comedy|Crime" 98536 3.03846 13
49666 "Fur: An Imaginary Portrait of Diane Arbus" 2006 "Drama|Fantasy|Romance" 422295 3 1
4678 "UHF" 1989 "Comedy" 98546 3.44444 9
4679 "Uncle Buck" 1989 "Comedy" 98554 2.88462 13
4681 "War of the Roses, The" 1989 "Comedy|Drama" 98621 3.64286 7
4683 "Wizard, The" 1989 "Adventure|Children|Comedy|Drama" 98663 3.25 2
4686 "Weekend at Bernie's II" 1993 "Adventure|Comedy" 108539 1.625 4
4687 "Billy Liar" 1963 "Comedy" 56868 3.5 1
56620 "Deaths of Ian Stone, The" 2007 "Horror|Thriller" 810823 3 1
4688 "Black Robe" 1991 "Adventure|Drama" 101465 3.33333 3
69604 "Whatever Works" 2009 "Comedy|Romance" 1178663 3 2
4689 "Cat o' Nine Tails, The (Gatto a nove code, Il)" 1971 "Mystery|Thriller" 65761 3.5 1
4690 "Cotton Club, The" 1984 "Crime|Musical" 87089 3.25 2
4695 "Who'll Stop the Rain" 1978 "Crime|Drama" 78490 4 1
4697 "Basket Case" 1982 "Comedy|Horror" 83624 2.625 4
4699 "Original Sin" 2001 "Drama|Romance|Thriller" 218922 2.75 2
49688 "Dam Busters, The" 1955 "Action|Drama|War" 46889 4 1
4700 "Princess Diaries, The" 2001 "Children|Comedy|Romance" 247638 3.03704 27
4701 "Rush Hour 2" 2001 "Action|Comedy" 266915 3.37097 31
4703 "Chocolat" 1988 "Drama" 94868 3.375 4
4704 "Hatari!" 1962 "Adventure|Comedy" 56059 3 1
4705 "Cage aux Folles, La" 1978 "Comedy" 77288 3 1
4708 "Marat/Sade" 1966 "Drama|Musical" 60668 4.5 2
4709 "Paint Your Wagon" 1969 "Comedy|Musical|Western" 64782 2.83333 3
4710 "Shootist, The" 1976 "Drama|Western" 75213 3.5 1
